SerialNo,Candidate,Constituency,Party,CriminalCases,Education,Assest,Liabilities 
6358,Sasmita Das,JAGATSINGHPUR,IND,0,Post Graduate,"Rs 15,31,942","Rs 5,31,002, "
6359,Satabdi Roy (Banerjee),BIRBHUM,AITC,0,Graduate,"Rs 4,86,52,722","Rs 1,86,04,443, "
6360,Satadal Metya,TAMLUK,SHS,0,Post Graduate,"Rs 43,100","Rs 0, "
6361,Satbir,BHIWANI MAHENDRAGARH,Aapki Apni Party (Peoples),0,10th Pass,"Rs 3,36,000","Rs 0, "
6362,Satdev Jain,CHANDNI CHOWK,"Proutist Bloc, India",0,10th Pass,"Rs 55,23,884","Rs 5,79,000, "
6363,Satendar,FATEHPUR SIKRI,Aam Janta Party (India),0,Post Graduate,"Rs 69,000","Rs 0, "
6364,Satendra Kumar Panda,ETAH,IND,0,12th Pass,"Rs 2,09,93,298","Rs 32,18,593, "
6365,Sathees Kumar R,KALLAKURICHI,IND,0,12th Pass,"Rs 67,45,000","Rs 1,50,000, "
6366,Satheesh Kumar,ATTINGAL,IND,0,10th Pass,"Rs 9,18,440","Rs 1,75,000, "
6367,Satheesh Kumar .T.N,MANDYA,IND,0,10th Pass,"Rs 6,50,000","Rs 0, "
6368,Satheesh Shenoy,ALAPPUZHA,IND,0,Others,"Rs 13,39,68,000","Rs 2,76,89,000, "
6369,Sathi Veera Lakshmi,KAKINADA,Pyramid Party of India,0,Illiterate,"Rs 30,000","Rs 0, "
6370,Sathish Kumar G,KALLAKURICHI,IND,0,Graduate,"Rs 31,41,000","Rs 15,50,000, "
6371,Sathya B,TIRUNELVELI,Naam Tamilar Katchi,0,Graduate,"Rs 48,16,687","Rs 2,79,000, "
6372,Satinder Rathi,SONIPAT,IND,0,Graduate,"Rs 2,22,39,323","Rs 1,03,75,000, "
6373,Satish,BULANDSHAHR,Bharatiya Bahujan Parivartan Party,0,Not Given,"Rs 5,90,000","Rs 0, "
6374,Satish Bahadur,BHADOHI,IND,0,12th Pass,"Rs 1,40,532","Rs 0, "
6375,Satish Bhardwaj,KOTA,IND,,8th Pass,"Rs 1,64,427","Rs 0, "
6376,Satish Chandra Jha,MADHUBANI,Purvanchal Janta Party (Secular),,Post Graduate,"Rs 1,42,52,124","Rs 13,27,234, "
6377,Satish Chandra Sharma,ALIGARH,AAP,0,Literate,"Rs 10,22,66,526","Rs 0, "
6378,Satish Kumar,GANGANAGAR,IND,0,Literate,"Rs 5,18,600","Rs 50,000, "
6379,Satish Kumar,CHANDIGARH,Janral Samaj Party,0,Graduate Professional,"Rs 5,46,33,716","Rs 6,00,910, "
6380,Satish Kumar,PATALIPUTRA,Bharatiya Momin Front,0,Graduate,"Rs 51,500","Rs 0, "
6381,Satish Kumar,BAREILLY,CPI,0,Graduate,"Rs 73,76,969","Rs 0, "
6382,Satish Kumar,UNNAO,Pragatishil Samajwadi Party (Lohia),0,Post Graduate,"Rs 84,90,514","Rs 3,60,315, "
6383,Satish Kumar Gautam,ALIGARH,BJP,0,10th Pass,"Rs 10,95,22,559","Rs 2,80,95,176, "
6384,Satish Kumar Mishra,VAISHALI,Rashtriya Jansambhavna Party,0,12th Pass,"Rs 55,70,000","Rs 0, "
6385,Satish Kumar Prajapati,EAST DELHI,Mazdoor Kirayedar Vikas Party,0,8th Pass,"Rs 41,14,657","Rs 0, "
6386,Satish Kumar Singal,KURUKSHETRA,IND,0,Post Graduate,"Rs 1,01,90,000","Rs 0, "
6387,Satish Parmar,UJJAIN,BSP,0,12th Pass,"Rs 58,13,661","Rs 10,50,000, "
6388,Satish Poonchi,JAMMU,IND,0,10th Pass,"Rs 54,44,000","Rs 0, "
6389,Satish Raj,SONIPAT,IND,0,Graduate,"Rs 5,12,01,747","Rs 1,31,427, "
6390,Satish Singh,RANCHI,IND,0,Graduate Professional,"Rs 62,42,098","Rs 3,00,000, "
6391,Satish Soren,DUMKA,Jharkhand Peoples Party,0,Graduate,"Rs 39,36,986","Rs 0, "
6392,Satish Vitthal Nikhar,NAGPUR,IND,0,Post Graduate,"Rs 24,80,000","Rs 10,00,000, "
6393,Satishreddy,KOPPAL,IND,0,Graduate Professional,"Rs 82,000","Rs 0, "
6394,Satnam Singh,AMRITSAR,Democratic Party of India (Ambedkar),,10th Pass,"Rs 48,000","Rs 0, "
6395,Satnam Singh S/O Balwant Singh,FIROZPUR,IND,0,10th Pass,"Rs 7,45,568","Rs 0, "
6396,Satnam Singh S/O Gurdeep Singh,FIROZPUR,IND,0,5th Pass,"Rs 45,000","Rs 40,000, "
6397,Satveer,GAUTAM BUDDHA NAGAR,BSP,,8th Pass,"Rs 5,35,81,678","Rs 70,70,674, "
6398,Satya Brata Bandyopadhyay,DUM DUM,Rashtriya Janadhikar Suraksha Party,0,Post Graduate,"Rs 47,49,233","Rs 0, "
6399,Satya Narayan Mehta,SUPAUL,Jan Adhikar Party,,Others,"Rs 34,42,357","Rs 0, "
6400,Satya Narayan Paswan,SASARAM,IND,0,10th Pass,"Rs 16,03,300","Rs 0, "
6401,Satya Narayan Ram,SASARAM,Ambedkarite Party of India,0,12th Pass,"Rs 6,00,853","Rs 0, "
6402,Satya Pal,BHIWANI MAHENDRAGARH,IND,0,Graduate Professional,"Rs 2,45,80,075","Rs 1,07,400, "
6403,Satya Prakash Nayak,PURI,INC,,Post Graduate,"Rs 1,32,57,059","Rs 1,38,069, "
6404,Satya Ram,KANNAUJ,Rashtriya Kranti Party,0,8th Pass,"Rs 25,36,600","Rs 11,00,000, "
6405,Satyadev Pachauri,KANPUR,BJP,0,Post Graduate,"Rs 13,23,82,819","Rs 3,10,52,190, "
6406,Satyajit Das,KARIMGANJ,IND,0,10th Pass,"Rs 80,000","Rs 50,000, "
6407,Satyam Yadav,PURVI CHAMPARAN,Bahujan Nyay Dal,,8th Pass,"Rs 25,95,500","Rs 77,904, "
6408,Satyapal,TEHRI GARHWAL,BSP,,5th Pass,"Rs 1,52,76,000","Rs 0, "
6409,Satyapal Bauddh,CHURU,Ambedkarite Party of India,0,10th Pass,"Rs 20,65,170","Rs 0, "
6410,Satyapal Singh Baghel,AGRA,BJP,,Doctorate,"Rs 7,42,74,036","Rs 86,06,522, "
6411,Satyavir Singh,ROHTAK,IND,0,Graduate Professional,"Rs 36,74,081","Rs 0, "
6412,Satybir Singh,CHANDIGARH,Bhartiya Manavadhikaar Federal Party,0,10th Pass,"Rs 6,96,000","Rs 0, "
6413,Satyendra Kumar,BHAGALPUR,AAP,0,Graduate Professional,"Rs 2,97,85,377","Rs 15,20,000, "
6414,Satyendra Kumar Paswan,PALAMU,IND,0,12th Pass,"Rs 1,05,85,000","Rs 2,00,000, "
6415,Satyendra Kushwaha,SIWAN,IND,0,Graduate,"Rs 18,90,000","Rs 14,986, "
6416,Satyendra Nath Gaur,UNNAO,IND,0,12th Pass,"Rs 3,61,32,000","Rs 6,50,000, "
6417,Sau. Pravina Laxman Bhatkar,AKOLA,Bahujan Mukti Party,0,Graduate Professional,"Rs 1,67,26,329","Rs 12,00,000, "
6418,Saumitra Khan,BISHNUPUR,BJP,,12th Pass,"Rs 86,56,777","Rs 10,77,120, "
6419,Saurabh,BEGUSARAI,IND,0,12th Pass,"Rs 20,17,370","Rs 0, "
6420,Saurabh Mishra,AKBARPUR,Bhartiya Shakti Chetna Party,0,Post Graduate,"Rs 4,06,427","Rs 0, "
6421,Saurabh Ranjan,CHANDNI CHOWK,Pyramid Party of India,0,Graduate Professional,"Rs 3,12,000","Rs 0, "
6422,Saurav Basu,BARASAT,Rashtriya Janadhikar Suraksha Party,,8th Pass,"Rs 1,41,000","Rs 0, "
6423,Saurav Saha,DUM DUM,INC,,Graduate Professional,"Rs 1,23,67,000","Rs 52,96,000, "
6424,Savendra Singh,MAINPURI,IND,0,Graduate Professional,"Rs 2,85,23,500","Rs 65,000, "
6425,Savita Ankush Aiwle,MADHA,IND,0,8th Pass,"Rs 6,57,950","Rs 0, "
6426,Savita Bhimrao Kadale,BARAMATI,Hindustan Janta Party,0,Literate,"Rs 33,50,000","Rs 0, "
6427,Savita Meena,DAUSA,INC,0,12th Pass,"Rs 11,11,23,791","Rs 14,32,480, "
6428,Savitri Bai Phoole,BAHRAICH,INC,,Graduate,"Rs 30,46,772","Rs 0, "
6429,Sayanna Bai,NIZAMABAD,IND,0,Illiterate,"Rs 9,85,000","Rs 0, "
6430,Sayantan Basu,BASIRHAT,BJP,,Post Graduate,"Rs 53,99,604","Rs 0, "
6431,Sayed Mujammil Sayed Jamil,BEED,SP,,12th Pass,"Rs 60,000","Rs 0, "
6432,Sayyad Minhaj,BEED,IND,0,12th Pass,"Rs 8,80,000","Rs 1,05,000, "
6433,Sayyad Raj Faiyaz,PUNE,Bhartiya Kisan Party,0,Graduate,"Rs 52,00,000","Rs 36,50,000, "
6434,Sayyad Sultan Ladkhan,OSMANABAD,IND,0,10th Pass,"Rs 2,82,000","Rs 0, "
6435,Sebastian Wayanad,WAYANAD,IND,0,8th Pass,"Rs 14,56,386","Rs 40,000, "
6436,Seema Ajay,JANJGIR CHAMPA,Ambedkarite Party of India,0,Post Graduate,"Rs 9,99,354","Rs 0, "
6437,Seema Chauhan,BALLIA,Janta Kranti Party (Rashtravadi),0,Graduate,"Rs 16,34,000","Rs 0, "
6438,Seethalakshmi M K,ERODE,Naam Tamilar Katchi,,Post Graduate,"Rs 1,08,95,377","Rs 0, "
6439,Sekar.D,KANCHEEPURAM,BSP,0,Graduate Professional,"Rs 14,35,000","Rs 0, "
6440,Sekh Fatik,PURULIA,Bharatiya Nyay-Adhikar Raksha Party,0,8th Pass,"Rs 2,45,103","Rs 58,200, "
6441,Sekhar Mondal,HOWRAH,IND,0,12th Pass,"Rs 5,94,359","Rs 0, "
6442,Selja,AMBALA,INC,0,Post Graduate,"Rs 24,05,08,152","Rs 0, "
6443,Selladurai S,NAMAKKAL,IND,0,8th Pass,"Rs 3,47,000","Rs 0, "
6444,Selva Prakash R,TIRUNELVELI,IND,0,Graduate,"Rs 2,45,58,648","Rs 0, "
6445,Selvaganesan R,TIRUNELVELI,United States of India Party,0,Post Graduate,"Rs 83,76,260","Rs 0, "
6446,"Selvakumar, M.",VIRUDHUNAGAR,IND,0,5th Pass,"Rs 73,000","Rs 0, "
6447,Selvakumar. M,TENKASI,IND,0,Post Graduate,"Rs 4,40,214","Rs 24,000, "
6448,"Selvam, S.R.",TIRUPPUR,IND,0,8th Pass,"Rs 6,15,58,069","Rs 1,55,37,415, "
6449,Selvam.G,KANCHEEPURAM,DMK,0,Post Graduate,"Rs 4,81,72,936","Rs 0, "
6450,Selvam.S.K,SALEM,IND,,10th Pass,"Rs 97,48,974","Rs 1,00,000, "
6451,Selvaraj K,KARUR,IND,0,Graduate,"Rs 1,75,000","Rs 0, "
6452,Selvaraj K.R,NAMAKKAL,IND,0,10th Pass,"Rs 1,48,99,953","Rs 0, "
6453,Selvaraj M,NAGAPATTINAM,CPI,0,12th Pass,"Rs 45,72,837","Rs 12,51,381, "
6454,Selvaraj.R,THANJAVUR,IND,0,Post Graduate,"Rs 88,74,369","Rs 7,76,000, "
6455,"Senai Natarajan, R.",THOOTHUKKUDI,IND,0,12th Pass,"Rs 16,13,258","Rs 5,45,976, "
6456,Senapati Murmu,DUMKA,CPI,0,10th Pass,"Rs 24,68,599","Rs 3,41,860, "
6457,Sengodi T,NAGAPATTINAM,IND,,Graduate,"Rs 7,93,540","Rs 0, "
6458,Senjam Nandeshwore Singh,INNER MANIPUR,Rashtriya Janhit Sangharsh Party,0,Graduate,"Rs 22,58,269","Rs 0, "
6459,Senjeraja K.N.K,ARANI,IND,,12th Pass,"Rs 33,750","Rs 0, "
6460,Senthamilselvi.R,SIVAGANGA,IND,0,Post Graduate,"Rs 63,20,000","Rs 5,00,000, "
6461,Senthamizhan G,ARANI,IND,0,Post Graduate,"Rs 2,20,06,894","Rs 1,13,28,495, "
6462,Senthamizhan. S,MAYILADUTHURAI,IND,,12th Pass,"Rs 62,70,000","Rs 0, "
6463,Senthil Kumar.C,SIVAGANGA,IND,0,8th Pass,"Rs 47,000","Rs 0, "
6464,Senthilkumar J,THENI,IND,0,12th Pass,"Rs 1,81,505","Rs 0, "
6465,Senthilkumar K C,ERODE,IND,0,Graduate,"Rs 2,75,00,000","Rs 79,00,000, "
6466,"Senthilkumar, S.",VIRUDHUNAGAR,IND,0,8th Pass,Nil,"Rs 0, "
6467,Senthilmurugan S,NAMAKKAL,Desiya Makkal Sakthi Katchi,0,10th Pass,"Rs 2,23,355","Rs 0, "
6468,"Senthilvel, A.",PERAMBALUR,Ulzaipali Makkal Katchy,0,10th Pass,"Rs 15,000","Rs 0, "
6469,Ses Ram,MANDI,BSP,0,12th Pass,"Rs 2,55,52,000","Rs 11,00,000, "
6470,Sevakram Banjare,DURG,Rashtriya Jansabha Party,0,Graduate Professional,"Rs 2,27,52,461","Rs 27,00,000, "
6471,Sevanti Dinesh Bhabar,KHARGONE,IND,0,Graduate,"Rs 17,48,861","Rs 3,00,000, "
6472,Sewa Ram Kasana,GHAZIABAD,Pragatishil Samajwadi Party (Lohia),,10th Pass,"Rs 9,85,76,712","Rs 12,03,000, "
6473,Shabana,SIWAN,Jai Prakash Janata Dal,0,Graduate,"Rs 1,48,91,000","Rs 15,01,500, "
6474,Shabbir Balmiki,BAHRAICH,SP,,12th Pass,"Rs 1,11,62,030","Rs 0, "
6475,Shaber Ahmed,UDHAMPUR,IND,0,Graduate,"Rs 79,200","Rs 0, "
6476,Shabnam,SAHARANPUR,IND,0,12th Pass,"Rs 10,61,500","Rs 0, "
6477,Shadhik Batcha. A,TIRUCHIRAPPALLI,IND,0,Post Graduate,"Rs 59,20,000","Rs 35,68,000, "
6478,Shagul Hameed,THENI,Naam Tamilar Katchi,0,Graduate,"Rs 1,89,57,000","Rs 0, "
6479,Shah Tariq Anwar,KATIHAR,INC,,Graduate,"Rs 11,92,91,973","Rs 5,82,950, "
6480,Shahadev Mahadev Palve,JALNA,IND,,Graduate,"Rs 4,57,602","Rs 0, "
6481,Shahajahan Paigmber Shaikh,MADHA,Bahujan Maha Party,0,10th Pass,"Rs 4,95,000","Rs 1,05,000, "
6482,Shahajirao Dhondiba Thorat,MUMBAI NORTH EAST,IND,,10th Pass,"Rs 7,50,953","Rs 2,50,000, "
6483,Shaheen,ALIGARH,IND,0,Others,"Rs 21,67,000","Rs 0, "
6484,Shaheen Praveen,ARARIA,IND,,Others,"Rs 1,24,21,636","Rs 3,00,000, "
6485,Shahejad Samiullah Khan,YAVATMAL WASHIM,IND,0,Graduate Professional,"Rs 1,85,000","Rs 0, "
6486,Shahenaz Begam Mo.Siraj Khan,MUMBAI NORTH EAST,Rashtriya Ulama Council,0,Illiterate,"Rs 3,22,403","Rs 96,836, "
6487,Shahid Ali,CHANDNI CHOWK,BSP,0,Graduate Professional,"Rs 3,08,25,000","Rs 41,73,296, "
6488,Shahid Farukh Shaikh,SHIRUR,IND,0,5th Pass,"Rs 2,90,000","Rs 0, "
6489,Shahin Parveen Shakil Ahamad Khan,MUMBAI NORTH EAST,IND,0,Graduate,"Rs 4,61,765","Rs 0, "
6490,Shahla Wajid,SAMBHAL,Ambedkar Samaj Party,0,12th Pass,"Rs 41,72,000","Rs 0, "
6491,Shahnaz B Ansari,JABALPUR,Smart Indians Party,0,5th Pass,"Rs 40,000","Rs 0, "
6492,Shaik Abdul Gaffar,BIDAR,IND,0,Post Graduate,"Rs 3,40,512","Rs 0, "
6493,Shaik Jaleel,GUNTUR,Navarang Congress Party,0,5th Pass,"Rs 7,26,25,000","Rs 0, "
6494,Shaik Mahaboob Basha (Mabu),NELLORE,RPI(A),,Graduate Professional,Nil,"Rs 0, "
6495,Shaik Mastanvali,GUNTUR,INC,,Post Graduate,"Rs 6,28,06,111","Rs 0, "
6496,Shaik Muneer Pasha,SECUNDERABAD,IND,0,12th Pass,"Rs 1,42,000","Rs 0, "
6497,Shaik Nayub Kamal,NARASARAOPET,Janasena Party,0,12th Pass,"Rs 5,52,64,531","Rs 54,68,120, "
6498,Shaikh Abid Mohammad Hanif,AHMEDNAGAR,IND,0,12th Pass,"Rs 3,37,684","Rs 8,04,254, "
6499,Shaikh Javed Shaikh Mushtaq,YAVATMAL WASHIM,IND,,8th Pass,"Rs 1,14,22,000","Rs 0, "
6500,Shaikh Javeed Ahemad,NAVSARI,IND,,Illiterate,"Rs 2,50,000","Rs 0, "
6501,Shaikh Kalim,PANCHMAHAL,BSP,0,12th Pass,"Rs 1,25,000","Rs 0, "
6502,Shaikh Khaja Shaikh Kasim Kismatwala,AURANGABAD,IND,0,8th Pass,"Rs 7,63,100","Rs 1,30,000, "
6503,Shaikh Khoda Box,KRISHNANAGAR,SUCI(C),0,Graduate,"Rs 24,33,255","Rs 1,00,000, "
6504,Shaikh Nadim Shaikh Karim,AURANGABAD,Bahujan Maha Party,0,12th Pass,"Rs 41,00,000","Rs 0, "
6505,Shaikh Sadek Shaikh Ibrahim,BEED,IND,0,8th Pass,"Rs 4,45,500","Rs 1,07,800, "
6506,Shaikh Saeed Inayat,NAVSARI,IND,0,10th Pass,"Rs 2,10,000","Rs 0, "
6507,Shaikh Salim Shaikh Ibrahim,PARBHANI,Bahujan Maha Party,0,5th Pass,"Rs 50,000","Rs 0, "
6508,Shaikh Yashed Shaikh Tayyab,BEED,IND,0,Graduate Professional,"Rs 94,500","Rs 0, "
6509,Shailaja,ATTINGAL,IND,0,10th Pass,"Rs 1,25,190","Rs 0, "
6510,Shailendra,HOSHANGABAD,IND,0,Graduate,"Rs 1,13,546","Rs 0, "
6511,Shailendra Chaudhari,NALANDA,IND,0,12th Pass,"Rs 63,072","Rs 0, "
6512,Shailendra Diwan Chandarbhan Singh,HOSHANGABAD,INC,0,Graduate,"Rs 1,59,64,904","Rs 13,99,664, "
6513,Shailendra Kumar,VIDISHA,IND,0,12th Pass,"Rs 67,16,000","Rs 0, "
6514,Shailendra Kumar Banjare,RAIPUR,Shakti Sena (Bharat Desh),0,Post Graduate,"Rs 60,98,36,000","Rs 46,75,000, "
6515,Shailendra Kumar Jaiswal,HOWRAH,IND,,Graduate,"Rs 92,06,000","Rs 41,000, "
6516,Shailendra Kumar Pasi,KAUSHAMBI,Jansatta Dal Loktantrik,,Graduate,"Rs 3,85,57,366","Rs 32,68,327, "
6517,Shailendra Kumar S/O Gayadeen,KAUSHAMBI,IND,0,10th Pass,"Rs 19,40,866","Rs 0, "
6518,Shailendra Kumar S/O Shiv Prashad,KAUSHAMBI,IND,0,Graduate,"Rs 9,85,000","Rs 0, "
6519,Shailendra Rameshchandra Patel,VIDISHA,INC,0,Post Graduate,"Rs 13,05,23,815","Rs 16,77,179, "
6520,Shailendra Sharma,INDORE,IND,0,Post Graduate,"Rs 9,43,999","Rs 18,00,000, "
6521,Shailendra Veer,SATARA,IND,0,Graduate,"Rs 2,37,73,491","Rs 0, "
6522,Shailesh Kumar,PATALIPUTRA,Bharatiya Aam Awam Party,0,10th Pass,"Rs 11,70,498","Rs 0, "
6523,Shailesh Kumar,BHAGALPUR,RJD,0,12th Pass,"Rs 3,03,64,808","Rs 21,80,647, "
6524,Shailesh Kumar Singh,JAMSHEDPUR,IND,0,Graduate,"Rs 3,00,68,000","Rs 0, "
6525,Shailesh Kushwaha,UNNAO,Aajad Bharat Party (Democratic),,12th Pass,"Rs 63,62,500","Rs 20,00,000, "
6526,Shailesh Sambhaji Janbandhu,RAMTEK,SUCI(C),0,12th Pass,"Rs 27,91,420","Rs 0, "
6527,Shaileshkumar Premkishorji Agrawal,WARDHA,BSP,,Post Graduate,"Rs 13,51,49,000","Rs 20,98,380, "
6528,Shajahan Abdulkhadar,ERNAKULAM,CPI(ML) Red Star,0,10th Pass,"Rs 16,72,500","Rs 0, "
6529,Shajahan Sheikh,DHUBRI,Voters Party International,0,Post Graduate,"Rs 5,13,496","Rs 0, "
6530,Shaji V,ARANI,Makkal Needhi Maiam,0,8th Pass,"Rs 4,46,42,380","Rs 2,05,65,404, "
6531,Shakeel Ahmad Abdulsattar Dodwad,DHARWAD,IND,0,5th Pass,"Rs 3,47,750","Rs 0, "
6532,Shakti Kumar,PURVI CHAMPARAN,IND,0,Graduate,"Rs 71,81,900","Rs 0, "
6533,Shakti Satayavathi,SECUNDERABAD,Pyramid Party of India,0,10th Pass,"Rs 65,000","Rs 0, "
6534,Shakuntala,REWA,Sapaks Party,0,Post Graduate,"Rs 3,74,57,633","Rs 0, "
6535,Shakuntala Kushalkar,MUMBAI NORTH WEST,Prabuddha Republican Party,0,Illiterate,"Rs 1,01,11,000","Rs 45,00,000, "
6536,Shalini Yadav,VARANASI,SP,0,Graduate,"Rs 1,26,00,000","Rs 7,88,131, "
6537,Sham Lal Gandhiwadi,AMRITSAR,IND,0,Illiterate,"Rs 35,842","Rs 0, "
6538,Shambhu,CHANDIGARH,Samaj Adhikar Kalyan Party,0,5th Pass,"Rs 54,12,500","Rs 1,00,000, "
6539,Shambhu Dayal,ETAWAH,Pragatishil Samajwadi Party (Lohia),,Graduate,"Rs 4,20,60,422","Rs 99,49,035, "
6540,Shambhu Kumar Singh,BEGUSARAI,IND,,Doctorate,"Rs 7,75,000","Rs 50,000, "
6541,Shambhu Ram,JODHPUR,IND,0,8th Pass,"Rs 8,88,736","Rs 0, "
6542,Shambhu Sharma,BILASPUR,Bharat Bhoomi Party,0,Graduate Professional,"Rs 29,70,212","Rs 0, "
6543,Shamim Alam,SHEOHAR,NCP,0,12th Pass,"Rs 63,24,527","Rs 1,50,000, "
6544,Shamim Khan,LUCKNOW,Nagrik Ekta Party,,8th Pass,"Rs 15,63,69,044","Rs 4,58,79,547, "
6545,Shamimul Islam,JANGIPUR,BSP,0,12th Pass,"Rs 1,88,80,045","Rs 0, "
6546,Shampa Sil,BARRACKPUR,IND,0,Graduate,"Rs 22,15,295","Rs 0, "
6547,Shams Khwaja,ANANTNAG,IND,0,Post Graduate,"Rs 44,240","Rs 2,05,00,000, "
6548,Shamsher Singh,AMRITSAR,IND,0,10th Pass,"Rs 21,42,910","Rs 0, "
6549,Shamsher Singh,SHIMLA,Rashtriya Azad Manch,0,10th Pass,"Rs 3,51,000","Rs 0, "
6550,Shamshuddin,CHITTORGARH,IND,0,Not Given,Rs 786,"Rs 0, "
6551,Shan K S,ALAPPUZHA,SDPI,,Graduate Professional,"Rs 64,97,803","Rs 9,25,236, "
6552,Shanimol,ALAPPUZHA,INC,0,Post Graduate,"Rs 1,86,65,943","Rs 8,25,000, "
6553,Shankar Bhaga Badade,PALGHAR,Marxist Leninist Party of India (Red Flag),0,5th Pass,"Rs 81,000","Rs 0, "
6554,Shankar Chogule,BELGAUM,IND,0,Post Graduate,"Rs 35,34,061","Rs 4,00,000, "
6555,Shankar Das,DUM DUM,CPI(ML) Red Star,0,8th Pass,"Rs 3,05,000","Rs 0, "
6556,Shankar Jadhav,GULBARGA,Bharatiya Peoples Party,0,Illiterate,Nil,"Rs 0, "
6557,Shankar Lal,PATIALA,IND,0,5th Pass,"Rs 21,87,000","Rs 5,00,000, "
6558,Shankar Lal Vardani,RAIPUR,IND,0,Illiterate,"Rs 3,35,000","Rs 0, "
6559,Shankar Lalwani,INDORE,BJP,,Graduate Professional,"Rs 5,90,38,508","Rs 21,06,382, "
6560,Shankar Mahto,VAISHALI,BSP,,12th Pass,"Rs 70,73,515","Rs 1,04,766, "
6561,Shankar Martand Mane,SANGLI,BSP,,10th Pass,"Rs 5,85,181","Rs 0, "
6562,Shankar Pandappa Rathod,BELGAUM,IND,0,10th Pass,"Rs 1,07,75,000","Rs 5,00,000, "
6563,Shankar Pandey,NALANDA,Bahujan Nyay Dal,0,10th Pass,"Rs 29,85,000","Rs 0, "
6564,Shankar Pandurang Gaikwad,OSMANABAD,IND,0,Graduate,"Rs 49,19,328","Rs 0, "
6565,Shankar Sonawane,MUMBAI SOUTH,IND,0,10th Pass,"Rs 58,20,000","Rs 2,80,000, "
6566,Shankar Yenugu,NIZAMABAD,IND,0,Post Graduate,"Rs 12,51,000","Rs 90,000, "
6567,Shankara Rao Gopagani,KHAMMAM,IND,0,Post Graduate,"Rs 66,50,000","Rs 6,00,000, "
6568,Shankerlal,UDAIPUR,Satya Bahumat Party,0,10th Pass,"Rs 13,45,000","Rs 3,50,000, "
6569,Shanmugam. M,MAYILADUTHURAI,IND,0,8th Pass,"Rs 1,60,000","Rs 0, "
6570,"Shanmugaprabu, K",DINDIGUL,IND,0,Post Graduate,"Rs 1,59,599","Rs 0, "
6571,Shanmugasundaram K N,POLLACHI,IND,0,5th Pass,"Rs 27,61,271","Rs 0, "
6572,Shanmugasundaram V,POLLACHI,IND,0,8th Pass,"Rs 19,26,957","Rs 0, "
6573,Shanmugham V,MADURAI,IND,0,12th Pass,"Rs 50,000","Rs 0, "
6574,Shantanu Thakur,BANGAON,BJP,,Graduate,"Rs 52,65,388","Rs 0, "
6575,Shanthi K,PERAMBALUR,Naam Tamilar Katchi,0,Post Graduate,"Rs 3,11,000","Rs 0, "
6576,Shanti Kumar Ratre,JANJGIR CHAMPA,Gondvana Gantantra Party,0,Graduate Professional,"Rs 44,44,500","Rs 2,00,000, "
6577,Shanti Prasad Bhatt,GARHWAL,UKD,,12th Pass,"Rs 12,89,500","Rs 0, "
6578,Shantilal S/O Aasharam Sahite,KHARGONE,IND,0,12th Pass,"Rs 2,60,324","Rs 1,00,000, "
6579,Sharad,BIDAR,IND,0,12th Pass,"Rs 74,28,000","Rs 90,000, "
6580,Sharad Chand Jain,JAIPUR,IND,0,Graduate,"Rs 30,72,500","Rs 0, "
6581,Sharad Damu Dhanrao,NASHIK,IND,0,12th Pass,"Rs 1,65,000","Rs 0, "
6582,Sharad Gorakh Bhamre (Sutar),JALGAON,Rashtriya Janshakti Party (Secular),0,5th Pass,"Rs 1,500","Rs 0, "
6583,Sharad Kumar,FAIZABAD,IND,0,Graduate,"Rs 7,88,716","Rs 0, "
6584,Sharad Yadav,MADHEPURA,RJD,,Graduate Professional,"Rs 8,15,33,690","Rs 0, "
6585,Sharada Parsad Patel,DAMOH,Pichhara Samaj Party United,0,8th Pass,"Rs 78,70,000","Rs 2,00,000, "
6586,Sharadchandra Ganpatrao Wankhede,JALNA,Vanchit Bahujan Aaghadi,,Post Graduate,"Rs 2,32,82,500","Rs 0, "
6587,Shardaben Anilbhai Patel,MAHESANA,BJP,0,12th Pass,"Rs 44,03,08,300","Rs 74,77,793, "
6588,Shareef Khan,LAKSHADWEEP,CPI(M),,10th Pass,"Rs 22,68,712","Rs 0, "
6589,Sharestha Arora,CHANDNI CHOWK,Mazdoor Kirayedar Vikas Party,0,12th Pass,"Rs 19,31,500","Rs 0, "
6590,Sharma Brijeshkumar Ujagarlal,AHMEDABAD EAST,IND,0,Graduate,"Rs 26,800","Rs 0, "
6591,Sharma Rajmal Mohanlal,NAVSARI,Svatantra Bharat Satyagrah Party,0,8th Pass,"Rs 3,89,183","Rs 0, "
6592,Sharmila Johari,CHANDIGARH,Bharat Prabhat Party,0,Graduate,"Rs 1,23,40,126","Rs 20,64,433, "
6593,Sharvan Kumar,GURGAON,SUCI(C),0,10th Pass,"Rs 2,01,42,297","Rs 10,29,600, "
6594,Sharvan Kumar Panna,LOHARDAGA,BSP,0,Literate,"Rs 19,73,500","Rs 50,000, "
6595,Sharwan Kumar,JHUNJHUNU,INC,0,10th Pass,"Rs 78,85,036","Rs 0, "
6596,Sharwan Kumar S/O Hukma Ram,JHUNJHUNU,IND,0,10th Pass,"Rs 83,44,131","Rs 46,81,739, "
6597,Shashank Singh Baghel,SATNA,Sapaks Party,0,Graduate,"Rs 2,33,985","Rs 0, "
6598,Shashi,KURUKSHETRA,BSP,0,Graduate Professional,"Rs 5,48,61,000","Rs 0, "
