ST_CODE,ST_NAME,PC_NO,PC_NAME,PC_TYPE,MONTH,YEAR,CAND_NAME,CAND_SEX,PARTYABBRE,TOTVOTPOLL,POSITION
S18,ORISSA,7,Jagatsinghpur,GEN,3,1998,PRABHAT KUMAR BEHERA,M,RJD,2001,5
S18,ORISSA,7,Jagatsinghpur,GEN,3,1998,NIMAIN JENA,M,SHS,1331,6
S18,ORISSA,7,Jagatsinghpur,GEN,3,1998,SANJIB SWAIN,M,AJBP,895,7
S18,ORISSA,8,Puri,GEN,3,1998,BRAJA KISHORE TRIPATHY,M,BJD,358978,1
S18,ORISSA,8,Puri,GEN,3,1998,PINAKI MISHRA,M,INC,306433,2
S18,ORISSA,8,Puri,GEN,3,1998,DURGA CHARAN ROUTRAY,M,JD,14287,3
S18,ORISSA,8,Puri,GEN,3,1998,KRUSHNA CHANDRA SWAIN,M,IND,8768,4
S18,ORISSA,8,Puri,GEN,3,1998,PITABASA KANDI,M,BSP,3442,5
S18,ORISSA,8,Puri,GEN,3,1998,KHITISH BISWAL,M,CPI(ML)(L),3121,6
S18,ORISSA,8,Puri,GEN,3,1998,HIMANSU MOHAPATRA,M,RJD,1853,7
S18,ORISSA,9,Bhubaneswar,GEN,3,1998,PRASAMNA KUMAR  PATASANI,M,BJD,378849,1
S18,ORISSA,9,Bhubaneswar,GEN,3,1998,SAUMYA RANJAN PATTANAIK,M,INC,250941,2
S18,ORISSA,9,Bhubaneswar,GEN,3,1998,SHIVAJI PATTANAIK,M,CPM,17611,3
S18,ORISSA,9,Bhubaneswar,GEN,3,1998,BHAGABAT BEHERA,M,RJD,5791,4
S18,ORISSA,9,Bhubaneswar,GEN,3,1998,KAMALA PRASAD TRIPATHY,M,SHS,3395,5
S18,ORISSA,9,Bhubaneswar,GEN,3,1998,KULAMANI SAHOO,M,IND,1046,6
S18,ORISSA,10,Aska,GEN,3,1998,NAVEEN PATNAIK,M,BJD,310751,1
S18,ORISSA,10,Aska,GEN,3,1998,CHANDRA SEKHAR SAHOO,M,INC,224540,2
S18,ORISSA,10,Aska,GEN,3,1998,NITYANANDA PRADHAN,M,CPI,41400,3
S18,ORISSA,11,Berhampur,GEN,3,1998,SMT. JAYANTI PATNAIK,F,INC,271044,1
S18,ORISSA,11,Berhampur,GEN,3,1998,GOPINATH GAJAPATI NARAYANDEO,M,BJP,235804,2
S18,ORISSA,11,Berhampur,GEN,3,1998,ALI KISHORE PATTANAIK,M,CPM,36606,3
S18,ORISSA,11,Berhampur,GEN,3,1998,ALIYA BEGUM,F,RJD,5073,4
S18,ORISSA,11,Berhampur,GEN,3,1998,K.SHYAMBABU SUBUDHI,M,AJBP,2594,5
S18,ORISSA,11,Berhampur,GEN,3,1998,DHANU SAHOO,M,IND,1433,6
S18,ORISSA,12,Koraput,ST,3,1998,GIRIDHAR GAMANG,M,INC,267425,1
S18,ORISSA,12,Koraput,ST,3,1998,JAYARAM PANGI,M,BJD,185909,2
S18,ORISSA,12,Koraput,ST,3,1998,SANKAR BIDIKA,M,JD,24677,3
S18,ORISSA,12,Koraput,ST,3,1998,KARTIKA GAMANGO,M,CPI(ML)(L),15023,4
S18,ORISSA,12,Koraput,ST,3,1998,ULAKA SADANANDA,M,IND,2953,5
S18,ORISSA,13,Nowrangpur,ST,3,1998,KHAGAPATI PRADHANI,M,INC,280444,1
S18,ORISSA,13,Nowrangpur,ST,3,1998,PARSURAM MAJHI,M,BJP,206509,2
S18,ORISSA,13,Nowrangpur,ST,3,1998,BHAGABAN MAJHI,M,JD,68526,3
S18,ORISSA,13,Nowrangpur,ST,3,1998,SANTOSH MONIJANI,F,RJD,3564,4
S18,ORISSA,13,Nowrangpur,ST,3,1998,HARABOTI GOND,F,IND,1162,5
S18,ORISSA,14,Kalahandi,GEN,3,1998,BIKRAM KESHARI DEO,M,BJP,344703,1
S18,ORISSA,14,Kalahandi,GEN,3,1998,BHAKTA CHARAN DAS,M,INC,224789,2
S18,ORISSA,14,Kalahandi,GEN,3,1998,DURYODHAN MAJHI,M,JD,29107,3
S18,ORISSA,14,Kalahandi,GEN,3,1998,RAJENDRA PRASAD KACHHIA,M,IND,4091,4
S18,ORISSA,14,Kalahandi,GEN,3,1998,NALINI PRABHA NAIK,F,BSP,3398,5
S18,ORISSA,14,Kalahandi,GEN,3,1998,BIRANCHI NARAYAN PANDA,M,SHS,1787,6
S18,ORISSA,14,Kalahandi,GEN,3,1998,DR. BISWAJIT HOTA,M,AJBP,1713,7
S18,ORISSA,15,Phulbani,SC,3,1998,PADMANAVA BEHERA,M,BJD,332786,1
S18,ORISSA,15,Phulbani,SC,3,1998,MRUTYUNJAYA NAYAK,M,INC,241714,2
S18,ORISSA,15,Phulbani,SC,3,1998,LECTURER BULLION,M,JD,26785,3
S18,ORISSA,15,Phulbani,SC,3,1998,KAILASH KUMAR MUKHI,M,SHS,4337,4
S18,ORISSA,16,Bolangir,GEN,3,1998,SANGEETA KUMARI SINGHDEO,F,BJP,360575,1
S18,ORISSA,16,Bolangir,GEN,3,1998,SARAT PATTANAYAK,M,INC,202044,2
S18,ORISSA,16,Bolangir,GEN,3,1998,PRADEEP KUMAR MAHARANA,M,JD,14814,3
S18,ORISSA,16,Bolangir,GEN,3,1998,LALIT MOHAN GANDHI,M,OCG,4048,4
S18,ORISSA,16,Bolangir,GEN,3,1998,ABDUL JAMALKHAN,M,RJD,2423,5
S18,ORISSA,17,Sambalpur,GEN,3,1998,PRASANNA ACHARYA,M,BJD,310870,1
S18,ORISSA,17,Sambalpur,GEN,3,1998,DR. KRUPASINDHU BHOI,M,INC,286102,2
S18,ORISSA,17,Sambalpur,GEN,3,1998,BIJAYA  SINGH BARIHA,M,JD,44516,3
S18,ORISSA,17,Sambalpur,GEN,3,1998,RABINDRA MEGHA,M,BSP,14864,4
S18,ORISSA,17,Sambalpur,GEN,3,1998,BHABANI SANKAR HOTA,M,SAP,9364,5
S18,ORISSA,17,Sambalpur,GEN,3,1998,RABINARAYAN PADHI,M,AJBP,5016,6
S18,ORISSA,17,Sambalpur,GEN,3,1998,KUBERJAL  YADAV,M,SP,4088,7
S18,ORISSA,17,Sambalpur,GEN,3,1998,SURYA PRAKASH MOHAPATRA,M,IND,2237,8
S18,ORISSA,17,Sambalpur,GEN,3,1998,RADHAKANTA BOHIDAR,M,SJP(R),2139,9
S18,ORISSA,18,Deogarh,GEN,3,1998,DEBENDRA PRADHAN,M,BJP,346820,1
S18,ORISSA,18,Deogarh,GEN,3,1998,SHRIBALLAV PANIGRAHI,M,INC,241393,2
S18,ORISSA,18,Deogarh,GEN,3,1998,RABI NARAYAN PANI,M,JD,55208,3
S18,ORISSA,18,Deogarh,GEN,3,1998,PANCHU SENAPATI,M,SJP(R),6026,4
S18,ORISSA,18,Deogarh,GEN,3,1998,TEVA CHARAN BUDA,M,BSP,5612,5
S18,ORISSA,18,Deogarh,GEN,3,1998,NARENDRA KUMAR PRADHAN,M,AJBP,3281,6
S18,ORISSA,18,Deogarh,GEN,3,1998,RAMAKRUSHNA NANDA,M,SHS,1644,7
S18,ORISSA,18,Deogarh,GEN,3,1998,SHESADEB PANDA,M,IND,1553,8
S18,ORISSA,18,Deogarh,GEN,3,1998,CHANDRA SHEKHAR PATEL,M,SAP,1141,9
S18,ORISSA,19,Dhenkanal,GEN,3,1998,TATHAGATA SATAPATHY,M,BJD,299156,1
S18,ORISSA,19,Dhenkanal,GEN,3,1998,KAMAKSHYA PRASAD SINGHDEO,M,INC,266645,2
S18,ORISSA,19,Dhenkanal,GEN,3,1998,SARAT KUMAR MISHRA,M,JD,12809,3
S18,ORISSA,19,Dhenkanal,GEN,3,1998,UTKALMANI SATAPATHY,M,LS,4665,4
S18,ORISSA,19,Dhenkanal,GEN,3,1998,DEBENDRA PRASAD DAS,M,SHS,2258,5
S18,ORISSA,19,Dhenkanal,GEN,3,1998,RAJ KISHORE AGRAWALLA,M,IND,812,6
S18,ORISSA,20,Sundargarh,ST,3,1998,JUAL ORAM,M,BJP,316069,1
S18,ORISSA,20,Sundargarh,ST,3,1998,SUNIL KUMAR SINGHDEO,M,INC,190041,2
S18,ORISSA,20,Sundargarh,ST,3,1998,GEORJE TIRKEY,M,JMM,141837,3
S18,ORISSA,20,Sundargarh,ST,3,1998,BIJOY ORAM,M,JKP,6924,4
S18,ORISSA,20,Sundargarh,ST,3,1998,DHANESWAR ORAM,M,IND,2542,5
S18,ORISSA,20,Sundargarh,ST,3,1998,PREM SAGAR SUNDI,M,IND,2172,6
S18,ORISSA,20,Sundargarh,ST,3,1998,SADHU CHARAN KISAN,M,IND,1296,7
S18,ORISSA,20,Sundargarh,ST,3,1998,BIDHU BHUSAN KISAN,M,IND,876,8
S18,ORISSA,20,Sundargarh,ST,3,1998,MANSA SINGH AIND,M,IND,684,9
S18,ORISSA,21,Keonjhar,ST,3,1998,UPENDRANATH NAYAK,M,BJP,347906,1
S18,ORISSA,21,Keonjhar,ST,3,1998,MADHABA SARDAR,M,INC,261631,2
S18,ORISSA,21,Keonjhar,ST,3,1998,SAHARAI ORAM,M,JD,19967,3
S18,ORISSA,21,Keonjhar,ST,3,1998,SHIVA PRASAD SINGH,M,RJD,9005,4
S18,ORISSA,21,Keonjhar,ST,3,1998,SURENDRA MAJHI,M,SHS,3847,5
S18,ORISSA,21,Keonjhar,ST,3,1998,SONARAM HAIBURU,M,IND,812,6
S19,PUNJAB,1,Gurdaspur,GEN,3,1998,VINOD KHANNA,M,BJP,398527,1
S19,PUNJAB,1,Gurdaspur,GEN,3,1998,SUKHBUNS KAUR,F,INC,291694,2
S19,PUNJAB,1,Gurdaspur,GEN,3,1998,ROSHAN LAL,M,IND,4168,3
S19,PUNJAB,1,Gurdaspur,GEN,3,1998,JAGDISH CHANDER,M,IND,3554,4
S19,PUNJAB,1,Gurdaspur,GEN,3,1998,FAUJA SINGH,M,IND,1736,5
S19,PUNJAB,1,Gurdaspur,GEN,3,1998,N.K. MANN,M,BKKP,1606,6
S19,PUNJAB,1,Gurdaspur,GEN,3,1998,ELIZBETH,F,IND,1150,7
S19,PUNJAB,1,Gurdaspur,GEN,3,1998,BISHAMBER DASS,M,IND,1094,8
S19,PUNJAB,1,Gurdaspur,GEN,3,1998,TILAK RAJ,M,IND,1039,9
S19,PUNJAB,2,Amritsar,GEN,3,1998,DAYA SINGH SODHI,M,BJP,361133,1
S19,PUNJAB,2,Amritsar,GEN,3,1998,RAGHUNANDAN LAL BHATIA,M,INC,269993,2
S19,PUNJAB,2,Amritsar,GEN,3,1998,DURGA DASS,M,IND,5746,3
S19,PUNJAB,2,Amritsar,GEN,3,1998,AMARJIT KAUR GOPALPURA,F,BSP(A),3277,4
S19,PUNJAB,2,Amritsar,GEN,3,1998,KIRPAL SINGH,M,RJD,1484,5
S19,PUNJAB,2,Amritsar,GEN,3,1998,BEANT SINGH,M,IND,1188,6
S19,PUNJAB,2,Amritsar,GEN,3,1998,PARVEEN KUMAR,M,IND,725,7
S19,PUNJAB,2,Amritsar,GEN,3,1998,RAMESH TALBAR,M,IND,566,8
S19,PUNJAB,3,Tarn Taran,GEN,3,1998,PREM SINGH LALPURA,M,SAD,355653,1
S19,PUNJAB,3,Tarn Taran,GEN,3,1998,GURINDER PARTAP SINGH KAIRON,M,INC,213735,2
S19,PUNJAB,3,Tarn Taran,GEN,3,1998,DEVI DASS NAHAR,M,BSP(A),16803,3
S19,PUNJAB,3,Tarn Taran,GEN,3,1998,DALBIR SINGH,M,RJD,2475,4
S19,PUNJAB,3,Tarn Taran,GEN,3,1998,GURMUKH SINGH,M,IND,1100,5
S19,PUNJAB,3,Tarn Taran,GEN,3,1998,BALWANT SINGH,M,AJBP,986,6
S19,PUNJAB,4,Jullundur,GEN,3,1998,INDER KUMAR GUJRAL,M,JD,380785,1
S19,PUNJAB,4,Jullundur,GEN,3,1998,UMRAO SINGH,M,INC,249769,2
S19,PUNJAB,4,Jullundur,GEN,3,1998,MASTER BALDEV SINGH,M,BSP(A),5693,3
S19,PUNJAB,4,Jullundur,GEN,3,1998,MASTER GURDEV SINGH,M,IND,3160,4
S19,PUNJAB,4,Jullundur,GEN,3,1998,OM PARKASH,M,IND,1447,5
S19,PUNJAB,4,Jullundur,GEN,3,1998,KRISHAN PAL BANSAL,M,ABJS,1367,6
S19,PUNJAB,4,Jullundur,GEN,3,1998,AMARJIT SINGH,M,IND,1054,7
S19,PUNJAB,4,Jullundur,GEN,3,1998,LAXMI PRASHAD,M,IND,546,8
S19,PUNJAB,4,Jullundur,GEN,3,1998,DR. WARYAM SINGH RAJPUT,M,IND,400,9
S19,PUNJAB,5,Phillaur,SC,3,1998,SATNAM SINGH KAINTH,M,IND,343856,1
S19,PUNJAB,5,Phillaur,SC,3,1998,HARBHAJAN LAKHA,M,BSP,275803,2
S19,PUNJAB,5,Phillaur,SC,3,1998,DR. HARJINDER JAKHU,M,CPM,26856,3
S19,PUNJAB,5,Phillaur,SC,3,1998,HANS RAJ,M,IND,4127,4
S19,PUNJAB,5,Phillaur,SC,3,1998,VIJAY KUMAR HANS,M,BSP(A),3809,5
S19,PUNJAB,5,Phillaur,SC,3,1998,CHOWDHARY HARBANS LAL BANGA,M,IND,2098,6
S19,PUNJAB,5,Phillaur,SC,3,1998,HARPAL SINGH,M,SAD(M),1839,7
S19,PUNJAB,5,Phillaur,SC,3,1998,MOHAN SINGH,M,IND,1208,8
S19,PUNJAB,5,Phillaur,SC,3,1998,DARSHAN RAM,M,IND,1107,9
S19,PUNJAB,6,Hoshiarpur,GEN,3,1998,KAMAL CHAUDHURY,M,BJP,304091,1
S19,PUNJAB,6,Hoshiarpur,GEN,3,1998,CHARANDEEP SINGH KAMBOJ,M,BSP,238759,2
S19,PUNJAB,6,Hoshiarpur,GEN,3,1998,RAGHUNATH SINGH,M,CPM,34657,3
S19,PUNJAB,6,Hoshiarpur,GEN,3,1998,LAWRANCE,M,IND,4512,4
S19,PUNJAB,6,Hoshiarpur,GEN,3,1998,AMAR CHAND,M,BSP(A),3363,5
S19,PUNJAB,6,Hoshiarpur,GEN,3,1998,BALDEV SINGH,M,IND,2862,6
S19,PUNJAB,6,Hoshiarpur,GEN,3,1998,MOOLA SINGH,M,IND,2597,7
S19,PUNJAB,7,Ropar,SC,3,1998,SATWINDER KAUR,F,SAD,378487,1
S19,PUNJAB,7,Ropar,SC,3,1998,MAN SINGH,M,BSP,292983,2
S19,PUNJAB,7,Ropar,SC,3,1998,BHAG SINGH,M,SAD(M),29010,3
S19,PUNJAB,7,Ropar,SC,3,1998,MOHINDER LAL,M,ABRC(D),2636,4
S19,PUNJAB,8,Patiala,GEN,3,1998,PREM SINGH CHANDUMAJRA,M,SAD,410937,1
S19,PUNJAB,8,Patiala,GEN,3,1998,AMRINDER SINGH,M,INC,377686,2
S19,PUNJAB,8,Patiala,GEN,3,1998,RANJEET SINGH THEKHEDAR,M,IND,5805,3
S19,PUNJAB,8,Patiala,GEN,3,1998,KULWANT SINGH,M,SAD(M),2452,4
S19,PUNJAB,8,Patiala,GEN,3,1998,JASWINDER SINGH,M,IND,2420,5
S19,PUNJAB,8,Patiala,GEN,3,1998,GURCHARAN SINGH,M,IND,1711,6
S19,PUNJAB,8,Patiala,GEN,3,1998,OM PARKASH,M,LS,1519,7
S19,PUNJAB,8,Patiala,GEN,3,1998,LAKHWINDER SINGH,M,AJBP,1200,8
S19,PUNJAB,8,Patiala,GEN,3,1998,PARVEEN KAMAL,M,ICS,928,9
S19,PUNJAB,8,Patiala,GEN,3,1998,PREM SINGH,M,IND,922,10
S19,PUNJAB,8,Patiala,GEN,3,1998,PREM SINGH,M,IND,559,11
S19,PUNJAB,8,Patiala,GEN,3,1998,MURARI LAL,M,IND,476,12
S19,PUNJAB,9,Ludhiana,GEN,3,1998,AMRIK SINGH ALIWAL,M,SAD,370115,1
S19,PUNJAB,9,Ludhiana,GEN,3,1998,GURCHARAN SINGH GALIB,M,INC,360903,2
S19,PUNJAB,9,Ludhiana,GEN,3,1998,SARDOOL SINGH,M,BSP(A),3612,3
S19,PUNJAB,9,Ludhiana,GEN,3,1998,JITA KAUR,F,CPI(ML)(L),1606,4
S19,PUNJAB,9,Ludhiana,GEN,3,1998,SUBHASH CHANDER TANDON,M,IND,1375,5
S19,PUNJAB,9,Ludhiana,GEN,3,1998,KULDEEP SINGH,M,IND,1262,6
S19,PUNJAB,9,Ludhiana,GEN,3,1998,BALWINDERJEET SINGH,M,AIGC,1222,7
S19,PUNJAB,9,Ludhiana,GEN,3,1998,JAGJEET SINGH,M,IND,874,8
S19,PUNJAB,9,Ludhiana,GEN,3,1998,KARNAIL SINGH,M,RJD,867,9
S19,PUNJAB,9,Ludhiana,GEN,3,1998,NARINDER SINGH,M,PPVP,576,10
S19,PUNJAB,9,Ludhiana,GEN,3,1998,RAMESH KUMAR,M,IND,478,11
S19,PUNJAB,9,Ludhiana,GEN,3,1998,DARSHAN SINGH,M,IND,452,12
S19,PUNJAB,9,Ludhiana,GEN,3,1998,GURBAKSH SINGH,M,IND,451,13
S19,PUNJAB,9,Ludhiana,GEN,3,1998,CHANDER SHEAKER,M,IND,425,14
S19,PUNJAB,9,Ludhiana,GEN,3,1998,BHUPINDER YADAV,M,ABJS,310,15
S19,PUNJAB,10,Sangrur,GEN,3,1998,SURJIT SINGH BARNALA,M,SAD,297393,1
S19,PUNJAB,10,Sangrur,GEN,3,1998,SIMRANJIT SINGH MANN,M,SAD(M),215228,2
S19,PUNJAB,10,Sangrur,GEN,3,1998,GURCHARAN SINGH DADHABOOR,M,INC,187711,3
S19,PUNJAB,10,Sangrur,GEN,3,1998,CHAND SINGH CHOPRA,M,CPM,35380,4
S19,PUNJAB,10,Sangrur,GEN,3,1998,HARDEV SINGH,M,IND,3225,5
S19,PUNJAB,10,Sangrur,GEN,3,1998,JASBIR KAUR,F,IND,361,6
S19,PUNJAB,11,Bhatinda,SC,3,1998,CHATIN SINGH SAMAON,M,SAD,359527,1
S19,PUNJAB,11,Bhatinda,SC,3,1998,BHAN SINGH BHAURA,M,CPI,309671,2
S19,PUNJAB,11,Bhatinda,SC,3,1998,RAGHBIR SINGH,M,IND,3217,3
S19,PUNJAB,11,Bhatinda,SC,3,1998,BALVIR KAUR,F,IND,3143,4
S19,PUNJAB,11,Bhatinda,SC,3,1998,RADHEY SHYAM,M,ABJS,2625,5
S19,PUNJAB,12,Faridkot,GEN,3,1998,SUKHBIR SINGH BADAL,M,SAD,439749,1
S19,PUNJAB,12,Faridkot,GEN,3,1998,JAGMEET SINGH BRAR,M,INC,404790,2
S19,PUNJAB,12,Faridkot,GEN,3,1998,AVTAR SINGH,M,IND,13568,3
S19,PUNJAB,12,Faridkot,GEN,3,1998,SUKHPAL SINGH,M,IND,5341,4
S19,PUNJAB,12,Faridkot,GEN,3,1998,SUKHBVIR SINGH,M,IND,2695,5
S19,PUNJAB,13,Ferozepur,GEN,3,1998,ZORA SINGH,M,SAD,389908,1
S19,PUNJAB,13,Ferozepur,GEN,3,1998,MOHAN SINGH PHALIANWALA,M,BSP,345441,2
S19,PUNJAB,13,Ferozepur,GEN,3,1998,AMRO BIBI,F,IND,3634,3
S19,PUNJAB,13,Ferozepur,GEN,3,1998,ANGREJ SINGH,M,IND,1838,4
S19,PUNJAB,13,Ferozepur,GEN,3,1998,DES RAJ,M,IND,978,5
S19,PUNJAB,13,Ferozepur,GEN,3,1998,KAWALJIT KAUR,F,IND,595,6
S19,PUNJAB,13,Ferozepur,GEN,3,1998,MOHAN SINGH,M,IND,465,7
S20,RAJASTHAN,1,Ganganagar,SC,3,1998,ENG. SHANKAR PANNU,M,INC,335052,1
S20,RAJASTHAN,1,Ganganagar,SC,3,1998,NIHAL CHAND,M,BJP,292291,2
S20,RAJASTHAN,1,Ganganagar,SC,3,1998,SHASHI DUTTA,F,JD,33193,3
S20,RAJASTHAN,1,Ganganagar,SC,3,1998,RAWATARAM,M,CPI,27952,4
S20,RAJASTHAN,1,Ganganagar,SC,3,1998,DHARAMPAL KATARIA,M,BSP,27596,5
S20,RAJASTHAN,1,Ganganagar,SC,3,1998,DULICHAND,M,SHS,2026,6
S20,RAJASTHAN,1,Ganganagar,SC,3,1998,SARABATI,F,IND,909,7
S20,RAJASTHAN,2,Bikaner,GEN,3,1998,BALRAM JAKHAR,M,INC,560257,1
S20,RAJASTHAN,2,Bikaner,GEN,3,1998,MAHENDRASINGH BHATI,M,BJP,369632,2
S20,RAJASTHAN,2,Bikaner,GEN,3,1998,DILIP SINGH MARWAL,M,BSP,39377,3
S20,RAJASTHAN,2,Bikaner,GEN,3,1998,SHOPAT SINGH MAKKASAR,M,CPM,29390,4
S20,RAJASTHAN,2,Bikaner,GEN,3,1998,RAKESH,M,IND,11077,5
S20,RAJASTHAN,2,Bikaner,GEN,3,1998,NEMICHAND MEGHWAL,M,IND,5485,6
S20,RAJASTHAN,2,Bikaner,GEN,3,1998,RAM JEEWAN VYAS,M,IND,2533,7
S20,RAJASTHAN,2,Bikaner,GEN,3,1998,SHYAMLAL,M,SP,2516,8
S20,RAJASTHAN,2,Bikaner,GEN,3,1998,AHMED HASAN,M,IND,1149,9
S20,RAJASTHAN,2,Bikaner,GEN,3,1998,ASHADEVI KILAWAT CHOUHAN,F,IND,963,10
S20,RAJASTHAN,2,Bikaner,GEN,3,1998,LAXMAN RAM MEGHWAL,M,IND,811,11
S20,RAJASTHAN,3,Churu,GEN,3,1998,NARENDRA BUDANIA,M,INC,347690,1
S20,RAJASTHAN,3,Churu,GEN,3,1998,RAMSINGH,M,BJP,317958,2
S20,RAJASTHAN,3,Churu,GEN,3,1998,RADHERAM GODARA,M,JD,41870,3
S20,RAJASTHAN,3,Churu,GEN,3,1998,LIKHAMI CHAND JANGIR,M,IND,4534,4
S20,RAJASTHAN,3,Churu,GEN,3,1998,UMARDEEN,M,BSP,2622,5
S20,RAJASTHAN,3,Churu,GEN,3,1998,MAHESH FAGERIYA,M,RJD,1577,6
S20,RAJASTHAN,3,Churu,GEN,3,1998,JAGEDISH PRASAD,M,SHS,1523,7
S20,RAJASTHAN,3,Churu,GEN,3,1998,MOHD. JAMAN ARIF,M,SP,1397,8
S20,RAJASTHAN,3,Churu,GEN,3,1998,SUMER SINGH,M,IND,1241,9
S20,RAJASTHAN,3,Churu,GEN,3,1998,NATHU SINGH,M,IND,1012,10
S20,RAJASTHAN,3,Churu,GEN,3,1998,PUNAM CHAND RAJPUROHIT,M,ABJS,685,11
S20,RAJASTHAN,4,Jhunjhunu,GEN,3,1998,SISRAM OLA,M,AIIC(S),338526,1
S20,RAJASTHAN,4,Jhunjhunu,GEN,3,1998,MADAN LAL SAINI,M,BJP,300667,2
S20,RAJASTHAN,4,Jhunjhunu,GEN,3,1998,JAGDEEP DHANKHAR,M,INC,94376,3
S20,RAJASTHAN,4,Jhunjhunu,GEN,3,1998,SATYAVEER KATEWA,M,BKKGP,9152,4
S20,RAJASTHAN,4,Jhunjhunu,GEN,3,1998,KHYALI RAM,M,IND,7101,5
S20,RAJASTHAN,4,Jhunjhunu,GEN,3,1998,JAWAHAR LAL MORYA,M,BSP,6648,6
S20,RAJASTHAN,4,Jhunjhunu,GEN,3,1998,KAYYUM,M,RJVP,3952,7
S20,RAJASTHAN,4,Jhunjhunu,GEN,3,1998,MAHENDRA CHOUDHARY,M,CPI(ML)(L),1279,8
S20,RAJASTHAN,4,Jhunjhunu,GEN,3,1998,BIHARI LAL BHARTIYA,M,ABHM,1149,9
S20,RAJASTHAN,4,Jhunjhunu,GEN,3,1998,GULZARI LAL SHARMA,M,SAP,1138,10
S20,RAJASTHAN,4,Jhunjhunu,GEN,3,1998,JANARDAN SINGH SHEKHAWAT,M,AIRJP,1082,11
S20,RAJASTHAN,5,Sikar,GEN,3,1998,SUBHASH MAHARIYA,M,BJP,293502,1
S20,RAJASTHAN,5,Sikar,GEN,3,1998,HARI SINGH,M,INC,252180,2
S20,RAJASTHAN,5,Sikar,GEN,3,1998,AMRA RAM,M,CPM,196432,3
S20,RAJASTHAN,5,Sikar,GEN,3,1998,CHATAR SINGH,M,AIRJP,20268,4
S20,RAJASTHAN,5,Sikar,GEN,3,1998,MANOHAR SINGH,M,BSP,11506,5
S20,RAJASTHAN,5,Sikar,GEN,3,1998,AJAY PAL,M,IND,6039,6
S20,RAJASTHAN,5,Sikar,GEN,3,1998,VINOD KUMAR YADAV,M,IND,2962,7
S20,RAJASTHAN,5,Sikar,GEN,3,1998,DEVI SAHAI,M,RJD,2761,8
S20,RAJASTHAN,5,Sikar,GEN,3,1998,RAM LAL,M,IND,1426,9
S20,RAJASTHAN,5,Sikar,GEN,3,1998,SHASHI KANT,M,AJBP,1039,10
S20,RAJASTHAN,6,Jaipur,GEN,3,1998,GIRDHARI LAL BHARGAVA,M,BJP,445608,1
S20,RAJASTHAN,6,Jaipur,GEN,3,1998,M.SAYEED KHAN (GOODAGE),M,INC,306637,2
S20,RAJASTHAN,6,Jaipur,GEN,3,1998,SUNITA CHATURVEDI,F,CPI,13966,3
S20,RAJASTHAN,6,Jaipur,GEN,3,1998,ADVOCATE VIJAY SINGH PUNIA,M,JD,6320,4
S20,RAJASTHAN,6,Jaipur,GEN,3,1998,RADHEY SHYAM SAINI,M,BSP,4014,5
S20,RAJASTHAN,6,Jaipur,GEN,3,1998,P.C LUNIA,M,GIP,2710,6
S20,RAJASTHAN,6,Jaipur,GEN,3,1998,SHRAVAN SONI,M,IND,2129,7
S20,RAJASTHAN,6,Jaipur,GEN,3,1998,GANESH SAINI `MALI',M,SAP,1913,8
S20,RAJASTHAN,6,Jaipur,GEN,3,1998,DILEEP SINGH BENIWAL,M,SHS,1894,9
S20,RAJASTHAN,6,Jaipur,GEN,3,1998,ARUNA GAUR,F,SP,1496,10
S20,RAJASTHAN,6,Jaipur,GEN,3,1998,HARISHANKAR BAIRWA,M,IND,1071,11
S20,RAJASTHAN,6,Jaipur,GEN,3,1998,MD. IFTEKHAR KURESHI,M,IND,942,12
S20,RAJASTHAN,6,Jaipur,GEN,3,1998,NATWAR LAL JAIN,M,IND,897,13
S20,RAJASTHAN,7,Dausa,GEN,3,1998,RAJESH PILOT,M,INC,415287,1
S20,RAJASTHAN,7,Dausa,GEN,3,1998,ROHITASHV KUMAR SHARMA,M,BJP,354213,2
S20,RAJASTHAN,7,Dausa,GEN,3,1998,BIRDI CHAND,M,JD,20654,3
S20,RAJASTHAN,7,Dausa,GEN,3,1998,BALRAM,M,BSP,7417,4
S20,RAJASTHAN,7,Dausa,GEN,3,1998,LAXMI NARAYAN SAINI,M,BKKGP,4079,5
S20,RAJASTHAN,7,Dausa,GEN,3,1998,CHEN SINGH SHEKHAWAT,M,SHS,2572,6
S20,RAJASTHAN,7,Dausa,GEN,3,1998,HAR SAHAI MEENA,M,SP,1812,7
S20,RAJASTHAN,7,Dausa,GEN,3,1998,RAMJILAL MEENA,M,RJVP,1789,8
S20,RAJASTHAN,7,Dausa,GEN,3,1998,BABULAL BAIRWA,M,IND,630,9
S20,RAJASTHAN,8,Alwar,GEN,3,1998,GHASI RAM YADAV,M,INC,203574,1
S20,RAJASTHAN,8,Alwar,GEN,3,1998,MAHENDRA KUMARI,F,IND,201013,2
S20,RAJASTHAN,8,Alwar,GEN,3,1998,Dr. JASWANT SINGH YADAV,M,BJP,176979,3
S20,RAJASTHAN,8,Alwar,GEN,3,1998,RAM NARAIN,M,BSP,23469,4
S20,RAJASTHAN,8,Alwar,GEN,3,1998,SATISH YADAV,M,JD,14298,5
S20,RAJASTHAN,8,Alwar,GEN,3,1998,NARENDER KUMAR,M,SHS,10411,6
S20,RAJASTHAN,8,Alwar,GEN,3,1998,GHASIRAM YADAV,M,IND,8588,7
S20,RAJASTHAN,8,Alwar,GEN,3,1998,SHYAM SUNDER,M,IND,2758,8
