ST_CODE,ST_NAME,PC_NO,PC_NAME,PC_TYPE,MONTH,YEAR,CAND_NAME,CAND_SEX,PARTYABBRE,TOTVOTPOLL,POSITION
S18,ORISSA,3,Bhadrak,SC,7,1999,Arjun Charan Sethi,M,BJD,397450,1
S18,ORISSA,3,Bhadrak,SC,7,1999,Panchanan Mandal,M,INC,275017,2
S18,ORISSA,3,Bhadrak,SC,7,1999,Akshay Mallik,M,BSP,4292,3
S18,ORISSA,3,Bhadrak,SC,7,1999,Prasanta Sethi,M,AJBP,1255,4
S18,ORISSA,3,Bhadrak,SC,7,1999,Maudamani Das,M,IND,1124,5
S18,ORISSA,4,Jajpur,SC,7,1999,Jagannath Mallik,M,BJD,351442,1
S18,ORISSA,4,Jajpur,SC,7,1999,Rama Chandra Mallik,M,INC,237458,2
S18,ORISSA,4,Jajpur,SC,7,1999,Jagabandhu Mallik,M,JD(U),2587,3
S18,ORISSA,4,Jajpur,SC,7,1999,Dhaneswar Mallik,M,AJBP,2280,4
S18,ORISSA,5,Kendrapara,GEN,7,1999,Prabhat Kumar Samantray,M,BJD,359314,1
S18,ORISSA,5,Kendrapara,GEN,7,1999,Archana Nayak,F,INC,257175,2
S18,ORISSA,5,Kendrapara,GEN,7,1999,Baisnab Charan Parida,M,IND,3947,3
S18,ORISSA,6,Cuttack,GEN,7,1999,Bhartruhari Mahtab,M,BJD,407603,1
S18,ORISSA,6,Cuttack,GEN,7,1999,Kanhu Charan Lenka,M,INC,202286,2
S18,ORISSA,6,Cuttack,GEN,7,1999,Dayanidhi Srichandan,M,BOP,3120,3
S18,ORISSA,6,Cuttack,GEN,7,1999,Byasakabi Das,M,AJBP,3006,4
S18,ORISSA,6,Cuttack,GEN,7,1999,Nalini Kanta Bisoi,M,JMM,1925,5
S18,ORISSA,6,Cuttack,GEN,7,1999,Shaikh Abdul Wali,M,BRPP,1446,6
S18,ORISSA,6,Cuttack,GEN,7,1999,Prasanna Kumar Parida,M,IND,420,7
S18,ORISSA,7,Jagatsinghpur,GEN,7,1999,Trilochan Kanungo,M,BJD,439888,1
S18,ORISSA,7,Jagatsinghpur,GEN,7,1999,Ranjib Biswal,M,INC,290606,2
S18,ORISSA,7,Jagatsinghpur,GEN,7,1999,Akhaya Kumar Pradhan,M,CPI,26973,3
S18,ORISSA,7,Jagatsinghpur,GEN,7,1999,Krushna Chandra Bhoi,M,IND,955,4
S18,ORISSA,8,Puri,GEN,7,1999,Braja Kishore Tripathy,M,BJD,383060,1
S18,ORISSA,8,Puri,GEN,7,1999,Jayant Das,M,INC,251315,2
S18,ORISSA,8,Puri,GEN,7,1999,Jagannath Mishra,M,CPM,13026,3
S18,ORISSA,8,Puri,GEN,7,1999,Kshitish Biswal,M,CPI(ML)(L),3574,4
S18,ORISSA,8,Puri,GEN,7,1999,Akshaya Champatiray,M,AJBP,3161,5
S18,ORISSA,8,Puri,GEN,7,1999,Satrughna Behera,M,BRPP,2207,6
S18,ORISSA,8,Puri,GEN,7,1999,Krushna Chandra Swain,M,IND,2187,7
S18,ORISSA,8,Puri,GEN,7,1999,Agadhu Behera,M,IND,1651,8
S18,ORISSA,8,Puri,GEN,7,1999,Raj Kishore Dash,M,IND,498,9
S18,ORISSA,9,Bhubaneswar,GEN,7,1999,Prasanna Kumar Patasani,M,BJD,414429,1
S18,ORISSA,9,Bhubaneswar,GEN,7,1999,Bibhuti Bhusan Singh Mardaraj,M,INC,180468,2
S18,ORISSA,9,Bhubaneswar,GEN,7,1999,Soubhagya Chandra Naik,M,BSP,9650,3
S18,ORISSA,9,Bhubaneswar,GEN,7,1999,Kulamani Sahoo,M,IND,9111,4
S18,ORISSA,9,Bhubaneswar,GEN,7,1999,Sujata Pattanaik,F,SHS,4193,5
S18,ORISSA,9,Bhubaneswar,GEN,7,1999,Kuna Chandra Bhoi,M,BRPP,4135,6
S18,ORISSA,9,Bhubaneswar,GEN,7,1999,Bhima Murmu,M,JMM,3356,7
S18,ORISSA,10,Aska,GEN,7,1999,Naveen Patnaik,M,BJD,359178,1
S18,ORISSA,10,Aska,GEN,7,1999,Duti Krushna Panda,M,CPI,102442,2
S18,ORISSA,10,Aska,GEN,7,1999,Chakradhara Sahu,M,NCP,10484,3
S18,ORISSA,10,Aska,GEN,7,1999,Ganga Dhara Panigrahy,M,IND,7393,4
S18,ORISSA,11,Berhampur,GEN,7,1999,Anadicharan Sahu,M,BJP,310704,1
S18,ORISSA,11,Berhampur,GEN,7,1999,Jayanti Patnaik,F,INC,256581,2
S18,ORISSA,11,Berhampur,GEN,7,1999,Katakota Shyambabu Subudhi,M,IND,3271,3
S18,ORISSA,12,Koraput,ST,7,1999,Hema Gamang,F,INC,277555,1
S18,ORISSA,12,Koraput,ST,7,1999,Jayaram Pangi,M,BJD,265401,2
S18,ORISSA,12,Koraput,ST,7,1999,Kartika Gamango,M,CPI(ML)(L),8476,3
S18,ORISSA,13,Nowrangpur,ST,7,1999,Parsuram Majhi,M,BJP,331863,1
S18,ORISSA,13,Nowrangpur,ST,7,1999,Chandra Sekhar Majhi,M,INC,315712,2
S18,ORISSA,13,Nowrangpur,ST,7,1999,Sontoshmoni Jani,F,IND,5928,3
S18,ORISSA,14,Kalahandi,GEN,7,1999,Bikram Keshari Deo,M,BJP,371911,1
S18,ORISSA,14,Kalahandi,GEN,7,1999,Bhakta Charan Das,M,INC,255392,2
S18,ORISSA,14,Kalahandi,GEN,7,1999,Biranchi Panda,M,SHS,10169,3
S18,ORISSA,14,Kalahandi,GEN,7,1999,Dr Biswajit Hota,M,AJBP,4231,4
S18,ORISSA,14,Kalahandi,GEN,7,1999,Ananda Kumar Patra,M,IND,785,5
S18,ORISSA,15,Phulbani,SC,7,1999,Padmanava Behera,M,BJD,357024,1
S18,ORISSA,15,Phulbani,SC,7,1999,Mrutyunjaya Nayak,M,INC,254809,2
S18,ORISSA,15,Phulbani,SC,7,1999,Beda Byas Suna,M,BSP,15314,3
S18,ORISSA,15,Phulbani,SC,7,1999,Ramakant Naik,M,SHS,3649,4
S18,ORISSA,16,Bolangir,GEN,7,1999,Sangeeta Kumari Singh Deo,F,BJP,404988,1
S18,ORISSA,16,Bolangir,GEN,7,1999,Sarat Pattanayak,M,INC,224009,2
S18,ORISSA,16,Bolangir,GEN,7,1999,Lalit Mohan Gandhi,M,AJBP,3215,3
S18,ORISSA,17,Sambalpur,GEN,7,1999,Prasanna Acharya,M,BJD,398597,1
S18,ORISSA,17,Sambalpur,GEN,7,1999,Dr. Krupasindhu Bhoi,M,INC,271634,2
S18,ORISSA,17,Sambalpur,GEN,7,1999,Rabindra Meg,M,BSP,13904,3
S18,ORISSA,17,Sambalpur,GEN,7,1999,Rabinarayan Padhi,M,AJBP,5902,4
S18,ORISSA,17,Sambalpur,GEN,7,1999,Shiv Shankar Bagh,M,IND,2400,5
S18,ORISSA,18,Deogarh,GEN,7,1999,Debendra Pradhan,M,BJP,376412,1
S18,ORISSA,18,Deogarh,GEN,7,1999,Hemananda Biswal,M,INC,289543,2
S18,ORISSA,18,Deogarh,GEN,7,1999,Pascal Barla,M,JMM,5320,3
S18,ORISSA,18,Deogarh,GEN,7,1999,Narendra Pradhan,M,AJBP,5231,4
S18,ORISSA,18,Deogarh,GEN,7,1999,Teva Charan Buda,M,IND,3062,5
S18,ORISSA,18,Deogarh,GEN,7,1999,Ashwinee Kumar Sagar,M,IND,1152,6
S18,ORISSA,19,Dhenkanal,GEN,7,1999,Kamakhya Prasad Singh Deo,M,INC,248824,1
S18,ORISSA,19,Dhenkanal,GEN,7,1999,Tathagata Satpathy,M,BJD,245150,2
S18,ORISSA,19,Dhenkanal,GEN,7,1999,Rudra Narayan Pany,M,IND,97247,3
S18,ORISSA,19,Dhenkanal,GEN,7,1999,Dibakar Patnaik,M,IND,5317,4
S18,ORISSA,19,Dhenkanal,GEN,7,1999,Nimain Naik,M,IND,4168,5
S18,ORISSA,19,Dhenkanal,GEN,7,1999,Prafulla Bhuyan,M,IND,2109,6
S18,ORISSA,19,Dhenkanal,GEN,7,1999,Saubhagya Rout,M,JD(U),1315,7
S18,ORISSA,20,Sundargarh,ST,7,1999,Jual Oram,M,BJP,326395,1
S18,ORISSA,20,Sundargarh,ST,7,1999,Christopher Ekka,M,INC,173881,2
S18,ORISSA,20,Sundargarh,ST,7,1999,George Tirkey,M,JMM,100447,3
S18,ORISSA,20,Sundargarh,ST,7,1999,Simon Lakra,M,CPM,13318,4
S18,ORISSA,20,Sundargarh,ST,7,1999,Clara Aind,F,IND,2407,5
S18,ORISSA,20,Sundargarh,ST,7,1999,Pawal Mundu,M,JKP,1130,6
S18,ORISSA,21,Keonjhar,ST,7,1999,Ananta Nayak,M,BJP,416956,1
S18,ORISSA,21,Keonjhar,ST,7,1999,Yashobant Singh Laguri,M,INC,194403,2
S18,ORISSA,21,Keonjhar,ST,7,1999,Meghanath Majhi,M,JMM,6636,3
S19,PUNJAB,1,Gurdaspur,GEN,7,1999,Vinod Khanna,M,BJP,315267,1
S19,PUNJAB,1,Gurdaspur,GEN,7,1999,Sukhbuns Kaur,F,INC,313868,2
S19,PUNJAB,1,Gurdaspur,GEN,7,1999,Sucha Singh,M,SHSAD,35665,3
S19,PUNJAB,1,Gurdaspur,GEN,7,1999,Amarjit Kaur,F,IND,4000,4
S19,PUNJAB,1,Gurdaspur,GEN,7,1999,Elizbeth,F,IND,1769,5
S19,PUNJAB,2,Amritsar,GEN,7,1999,Raghunandan Lal  Bhatia,M,INC,296533,1
S19,PUNJAB,2,Amritsar,GEN,7,1999,Daya Singh Sodhi,M,BJP,264534,2
S19,PUNJAB,2,Amritsar,GEN,7,1999,Bhupinder Singh Mann,M,SHSAD,17581,3
S19,PUNJAB,2,Amritsar,GEN,7,1999,Chatarbhuj  Joshi,M,IND,2444,4
S19,PUNJAB,2,Amritsar,GEN,7,1999,Ramesh Talwar,M,IND,2219,5
S19,PUNJAB,2,Amritsar,GEN,7,1999,Amarjit Kaur,F,BSP(A),1646,6
S19,PUNJAB,2,Amritsar,GEN,7,1999,Sat Pal Dogra,M,IND,1393,7
S19,PUNJAB,2,Amritsar,GEN,7,1999,Kasturi Lal,M,IND,1378,8
S19,PUNJAB,2,Amritsar,GEN,7,1999,Ashwani Kumar,M,FBL,700,9
S19,PUNJAB,2,Amritsar,GEN,7,1999,Col.  J.S. Bal,M,IND,618,10
S19,PUNJAB,2,Amritsar,GEN,7,1999,Malkiat Singh Randhawa,M,NCP,554,11
S19,PUNJAB,3,Tarn Taran,GEN,7,1999,Tarlochan Singh  Tur,M,SAD,305899,1
S19,PUNJAB,3,Tarn Taran,GEN,7,1999,Gurinder Partap Singh Kairon,M,INC,230282,2
S19,PUNJAB,3,Tarn Taran,GEN,7,1999,Parmjit Kaur  Khalra,F,SHSAD,37985,3
S19,PUNJAB,3,Tarn Taran,GEN,7,1999,Bakhshish Singh,M,IND,10518,4
S19,PUNJAB,3,Tarn Taran,GEN,7,1999,Devi  Dass  Nahar,M,BSP(A),9991,5
S19,PUNJAB,4,Jullundur,GEN,7,1999,Balbir Singh,M,INC,267209,1
S19,PUNJAB,4,Jullundur,GEN,7,1999,Prabhjot  Kaur,F,SAD,232643,2
S19,PUNJAB,4,Jullundur,GEN,7,1999,Kuldip Singh  Wadala,M,IND,38649,3
S19,PUNJAB,4,Jullundur,GEN,7,1999,Sant  Sukhjit  Singh,M,IND,10845,4
S19,PUNJAB,4,Jullundur,GEN,7,1999,Master   Baldev Singh,M,BSP(A),6116,5
S19,PUNJAB,4,Jullundur,GEN,7,1999,James Masih,M,IND,3768,6
S19,PUNJAB,4,Jullundur,GEN,7,1999,Balbir Singh,M,IND,1489,7
S19,PUNJAB,4,Jullundur,GEN,7,1999,Kulbhushan Kumar,M,IND,846,8
S19,PUNJAB,4,Jullundur,GEN,7,1999,Amritpal Singh,M,IND,697,9
S19,PUNJAB,4,Jullundur,GEN,7,1999,Darshan Singh,M,IND,330,10
S19,PUNJAB,4,Jullundur,GEN,7,1999,Dr.  Waryam Singh  Rajpoot,M,IND,297,11
S19,PUNJAB,5,Phillaur,SC,7,1999,Santosh  Chowdhary,F,INC,263540,1
S19,PUNJAB,5,Phillaur,SC,7,1999,Satnam Singh  Kainth,M,DBSM,236962,2
S19,PUNJAB,5,Phillaur,SC,7,1999,Avinash Chander,M,BSP,94163,3
S19,PUNJAB,5,Phillaur,SC,7,1999,Shiv Kumar,M,IND,11864,4
S19,PUNJAB,5,Phillaur,SC,7,1999,Jagdish  Mehmi,M,AIGC,4861,5
S19,PUNJAB,5,Phillaur,SC,7,1999,Vijay Kumar  Hans,M,BSP(A),1302,6
S19,PUNJAB,5,Phillaur,SC,7,1999,Kashmir Singh  Aliwal,M,IND,972,7
S19,PUNJAB,6,Hoshiarpur,GEN,7,1999,Charanjit Singh Channi,M,INC,256211,1
S19,PUNJAB,6,Hoshiarpur,GEN,7,1999,Kamal Chaudhry,M,BJP,222005,2
S19,PUNJAB,6,Hoshiarpur,GEN,7,1999,Rakesh Ram Gujjar,M,BSP,88999,3
S19,PUNJAB,6,Hoshiarpur,GEN,7,1999,Gian Singh Sandhu,M,RPI,4390,4
S19,PUNJAB,6,Hoshiarpur,GEN,7,1999,Amar Chand,M,BSP(A),4014,5
S19,PUNJAB,6,Hoshiarpur,GEN,7,1999,Dr.  Dhani Ram,M,JD(S),1605,6
S19,PUNJAB,6,Hoshiarpur,GEN,7,1999,Lawrence,M,IND,1508,7
S19,PUNJAB,6,Hoshiarpur,GEN,7,1999,V.P. Saini,M,IND,942,8
S19,PUNJAB,6,Hoshiarpur,GEN,7,1999,Sadhu Singh Saini,M,IND,586,9
S19,PUNJAB,7,Ropar,SC,7,1999,Shamsher Singh,M,INC,326651,1
S19,PUNJAB,7,Ropar,SC,7,1999,Satwinder Kaur,F,SAD,249270,2
S19,PUNJAB,7,Ropar,SC,7,1999,Balbir Kaur,F,SHSAD,118353,3
S19,PUNJAB,7,Ropar,SC,7,1999,Swinder Singh,M,IND,7534,4
S19,PUNJAB,7,Ropar,SC,7,1999,Sant Singh,M,IND,7351,5
S19,PUNJAB,7,Ropar,SC,7,1999,Gurjit Singh,M,IND,2378,6
S19,PUNJAB,8,Patiala,GEN,7,1999,Preneet Kaur,F,INC,360125,1
S19,PUNJAB,8,Patiala,GEN,7,1999,Surjit Singh Rakhra,M,SAD,281217,2
S19,PUNJAB,8,Patiala,GEN,7,1999,Prem Singh Chandumajra,M,SHSAD,89268,3
S19,PUNJAB,8,Patiala,GEN,7,1999,Surjit Kaur,F,IND,13089,4
S19,PUNJAB,8,Patiala,GEN,7,1999,Ranjit Singh Thekedar,M,IND,9920,5
S19,PUNJAB,8,Patiala,GEN,7,1999,Amritbir Singh Gulati,M,JD(U),8038,6
S19,PUNJAB,8,Patiala,GEN,7,1999,Swaran Singh,M,NCP,5760,7
S19,PUNJAB,8,Patiala,GEN,7,1999,Pritam Pal Midha,M,IND,4537,8
S19,PUNJAB,8,Patiala,GEN,7,1999,Varinder Singh Faganmajra,M,BSP(A),3815,9
S19,PUNJAB,8,Patiala,GEN,7,1999,Madan Pal,M,IND,3794,10
S19,PUNJAB,8,Patiala,GEN,7,1999,Dr. Krishan Kumar Prashar,M,AJBP,2231,11
S19,PUNJAB,9,Ludhiana,GEN,7,1999,Gurcharan Singh Galib,M,INC,346928,1
S19,PUNJAB,9,Ludhiana,GEN,7,1999,Amrik Singh Aliwal,M,SAD,241682,2
S19,PUNJAB,9,Ludhiana,GEN,7,1999,Gurdarshan Singh Grewal,M,SHSAD,64893,3
S19,PUNJAB,9,Ludhiana,GEN,7,1999,Abdul Shakoor,M,IND,3369,4
S19,PUNJAB,9,Ludhiana,GEN,7,1999,Sardool Singh Gill,M,BSP(A),2848,5
S19,PUNJAB,9,Ludhiana,GEN,7,1999,Tarsem Singh,M,IND,2770,6
S19,PUNJAB,9,Ludhiana,GEN,7,1999,Harbans Kaur,F,IND,1081,7
S19,PUNJAB,9,Ludhiana,GEN,7,1999,Hira  Jha,M,RJD,921,8
S19,PUNJAB,9,Ludhiana,GEN,7,1999,Parmjit Singh,M,IND,884,9
S19,PUNJAB,9,Ludhiana,GEN,7,1999,Rashpal Singh  Gill,M,NCP,708,10
S19,PUNJAB,9,Ludhiana,GEN,7,1999,Naresh Jaggi,M,IND,573,11
S19,PUNJAB,9,Ludhiana,GEN,7,1999,Gurbaksh Singh,M,IND,312,12
S19,PUNJAB,10,Sangrur,GEN,7,1999,Simranjit Singh Mann,M,SAD(M),298846,1
S19,PUNJAB,10,Sangrur,GEN,7,1999,Surjit Singh Barnala,M,SAD,212529,2
S19,PUNJAB,10,Sangrur,GEN,7,1999,Ajit Singh,M,CPM,190824,3
S19,PUNJAB,10,Sangrur,GEN,7,1999,Nirmal Singh,M,IND,5738,4
S19,PUNJAB,10,Sangrur,GEN,7,1999,Mit Singh,M,AJBP,2267,5
S19,PUNJAB,11,Bhatinda,SC,7,1999,Bhan Singh Bhaura,M,CPI,327484,1
S19,PUNJAB,11,Bhatinda,SC,7,1999,Chatin Singh   Samaon,M,SAD,266167,2
S19,PUNJAB,11,Bhatinda,SC,7,1999,Gurdeep Singh,M,SHSAD,42676,3
S19,PUNJAB,11,Bhatinda,SC,7,1999,Bhan Singh,M,IND,5715,4
S19,PUNJAB,11,Bhatinda,SC,7,1999,Radhey  Shyam,M,IND,3609,5
S19,PUNJAB,11,Bhatinda,SC,7,1999,Gurdev Singh,M,IND,3006,6
S19,PUNJAB,11,Bhatinda,SC,7,1999,Deva Ram,M,IND,1911,7
S19,PUNJAB,12,Faridkot,GEN,7,1999,Jagmeet Singh  Brar,M,INC,418454,1
S19,PUNJAB,12,Faridkot,GEN,7,1999,Sukhbir Singh Badal,M,SAD,413306,2
S19,PUNJAB,12,Faridkot,GEN,7,1999,Rajinder Kumar  Sharma,M,IND,13673,3
S19,PUNJAB,12,Faridkot,GEN,7,1999,Harcharan Singh,M,IND,8359,4
S19,PUNJAB,12,Faridkot,GEN,7,1999,Rajinder Kumar,M,IND,7172,5
S19,PUNJAB,12,Faridkot,GEN,7,1999,Sukhdev Singh  Pandhi,M,RPI,4386,6
S19,PUNJAB,12,Faridkot,GEN,7,1999,Paramjit Singh,M,IND,1482,7
S19,PUNJAB,12,Faridkot,GEN,7,1999,Devi Dass  Nahar,M,BSP(A),1146,8
S19,PUNJAB,12,Faridkot,GEN,7,1999,Jagmeet Singh,M,IND,857,9
S19,PUNJAB,12,Faridkot,GEN,7,1999,Jogesh Kumar,M,RJD,849,10
S19,PUNJAB,12,Faridkot,GEN,7,1999,Sukhpal Singh,M,IND,750,11
S19,PUNJAB,12,Faridkot,GEN,7,1999,Sukhjinder Singh,M,IND,483,12
S19,PUNJAB,12,Faridkot,GEN,7,1999,Ashok Kumar    Deora,M,IND,441,13
S19,PUNJAB,12,Faridkot,GEN,7,1999,Mittpal Singh,M,BMP(AI),338,14
S19,PUNJAB,13,Ferozepur,GEN,7,1999,Zora Singh,M,SAD,300236,1
S19,PUNJAB,13,Ferozepur,GEN,7,1999,Hans Raj,M,INC,285375,2
S19,PUNJAB,13,Ferozepur,GEN,7,1999,Mohan Singh,M,BSP,153213,3
S19,PUNJAB,13,Ferozepur,GEN,7,1999,Jaswant Singh,M,IND,2119,4
S19,PUNJAB,13,Ferozepur,GEN,7,1999,Manna,M,BSP(A),1575,5
S19,PUNJAB,13,Ferozepur,GEN,7,1999,Hukam Chand,M,IND,1557,6
S19,PUNJAB,13,Ferozepur,GEN,7,1999,Hukam Singh,M,JD(U),1041,7
S19,PUNJAB,13,Ferozepur,GEN,7,1999,Darshan Singh,M,JD(S),870,8
S19,PUNJAB,13,Ferozepur,GEN,7,1999,Mahi Ram,M,BKD(J),870,9
S19,PUNJAB,13,Ferozepur,GEN,7,1999,Tulsi Singh,M,IND,748,10
S19,PUNJAB,13,Ferozepur,GEN,7,1999,Gurdip Kaur,F,IND,633,11
S19,PUNJAB,13,Ferozepur,GEN,7,1999,Om Parkash,M,IND,597,12
S19,PUNJAB,13,Ferozepur,GEN,7,1999,Raj Bakash,M,IND,365,13
S19,PUNJAB,13,Ferozepur,GEN,7,1999,Pirthi Singh,M,IND,300,14
S19,PUNJAB,13,Ferozepur,GEN,7,1999,Amro Bibi,F,IND,205,15
S19,PUNJAB,13,Ferozepur,GEN,7,1999,Ram Lubhaya,M,IND,202,16
S19,PUNJAB,13,Ferozepur,GEN,7,1999,Jagjit Singh,M,IND,194,17
S20,RAJASTHAN,1,Ganganagar,SC,7,1999,Nihal Chand,M,BJP,358104,1
S20,RAJASTHAN,1,Ganganagar,SC,7,1999,Er. Shankar Pannu,M,INC,262218,2
S20,RAJASTHAN,1,Ganganagar,SC,7,1999,Rawata Ram,M,CPI,19442,3
S20,RAJASTHAN,1,Ganganagar,SC,7,1999,Dharampal Kataria,M,BSP,16569,4
S20,RAJASTHAN,1,Ganganagar,SC,7,1999,Babu Lal Khanda,M,SP,4457,5
S20,RAJASTHAN,1,Ganganagar,SC,7,1999,Rajesh Mosalpuria,M,NCP,3932,6
S20,RAJASTHAN,1,Ganganagar,SC,7,1999,Hetram Meghwal,M,RJVP,368,7
S20,RAJASTHAN,2,Bikaner,GEN,7,1999,Rameshwar Lal Dudi,M,INC,493638,1
S20,RAJASTHAN,2,Bikaner,GEN,7,1999,Rampratap Kasania,M,BJP,399129,2
S20,RAJASTHAN,2,Bikaner,GEN,7,1999,Dilip Singh Marwal,M,BSP,24013,3
S20,RAJASTHAN,2,Bikaner,GEN,7,1999,Bhanwar Singh Bhati,M,IND,7426,4
S20,RAJASTHAN,2,Bikaner,GEN,7,1999,Rampratap,M,IND,5369,5
S20,RAJASTHAN,2,Bikaner,GEN,7,1999,Abdul Karim,M,IND,2731,6
S20,RAJASTHAN,2,Bikaner,GEN,7,1999,Het Ram Meghwal,M,RJVP,2020,7
S20,RAJASTHAN,2,Bikaner,GEN,7,1999,Asuram Barupal,M,IND,959,8
S20,RAJASTHAN,2,Bikaner,GEN,7,1999,Raisingh Godara,M,IND,453,9
S20,RAJASTHAN,3,Churu,GEN,7,1999,Ram Singh Kaswan,M,BJP,351485,1
S20,RAJASTHAN,3,Churu,GEN,7,1999,Narendra Budania,M,INC,304676,2
S20,RAJASTHAN,3,Churu,GEN,7,1999,Daulat Ram Pensia,M,BSP,10214,3
S20,RAJASTHAN,3,Churu,GEN,7,1999,Poonam Rajpurohit,M,ABJS,7873,4
S20,RAJASTHAN,3,Churu,GEN,7,1999,Shabir Khan,M,IND,3307,5
S20,RAJASTHAN,3,Churu,GEN,7,1999,Bhim Raj Saini,M,JD(S),1484,6
S20,RAJASTHAN,3,Churu,GEN,7,1999,Mahesh Fageriya,M,JD(U),929,7
S20,RAJASTHAN,3,Churu,GEN,7,1999,Subey Singh,M,IND,366,8
S20,RAJASTHAN,4,Jhunjhunu,GEN,7,1999,Sisram Ola,M,INC,330198,1
S20,RAJASTHAN,4,Jhunjhunu,GEN,7,1999,Banwari Lal Saini,M,BJP,253850,2
S20,RAJASTHAN,4,Jhunjhunu,GEN,7,1999,Sumitra Singh,F,IND,72258,3
S20,RAJASTHAN,4,Jhunjhunu,GEN,7,1999,Nizamuddin,M,SP,5954,4
S20,RAJASTHAN,4,Jhunjhunu,GEN,7,1999,Bihari Lal Bhartiya,M,ABHM,3704,5
S20,RAJASTHAN,4,Jhunjhunu,GEN,7,1999,Mahendra Choudhary,M,CPI(ML)(L),1339,6
S20,RAJASTHAN,4,Jhunjhunu,GEN,7,1999,Sati Ram Kala Singh Puhania,F,IND,1129,7
S20,RAJASTHAN,4,Jhunjhunu,GEN,7,1999,Rajnish,M,IND,552,8
S20,RAJASTHAN,5,Sikar,GEN,7,1999,Subhash Maharia,M,BJP,341445,1
S20,RAJASTHAN,5,Sikar,GEN,7,1999,Balram,M,INC,313272,2
S20,RAJASTHAN,5,Sikar,GEN,7,1999,Amra Ram,M,CPM,80491,3
S20,RAJASTHAN,5,Sikar,GEN,7,1999,Ajaypal,M,IND,5435,4
S20,RAJASTHAN,5,Sikar,GEN,7,1999,Ramswarup,M,SP,3909,5
S20,RAJASTHAN,5,Sikar,GEN,7,1999,Mohd. Umarddin,M,BSP,3643,6
S20,RAJASTHAN,5,Sikar,GEN,7,1999,Shashikant,M,IND,1209,7
S20,RAJASTHAN,6,Jaipur,GEN,7,1999,Girdhari Lal Bhargava,M,BJP,456720,1
S20,RAJASTHAN,6,Jaipur,GEN,7,1999,Pt. Raghu Sharma,M,INC,314930,2
S20,RAJASTHAN,6,Jaipur,GEN,7,1999,Sandip Saxena,M,IND,13074,3
S20,RAJASTHAN,6,Jaipur,GEN,7,1999,Sunita Chaturvedi,F,CPI,8507,4
S20,RAJASTHAN,6,Jaipur,GEN,7,1999,Ram Chandar Choudhary,M,JD(S),5314,5
S20,RAJASTHAN,6,Jaipur,GEN,7,1999,Srilata Swaminathan,F,CPI(ML)(L),4226,6
S20,RAJASTHAN,6,Jaipur,GEN,7,1999,Sua Lal Yadav,M,SP,2120,7
S20,RAJASTHAN,6,Jaipur,GEN,7,1999,Ramesh Chand Sharma,M,LS,2014,8
S20,RAJASTHAN,6,Jaipur,GEN,7,1999,Karuna Das Kabir Panthi,M,MKSD,1517,9
S20,RAJASTHAN,7,Dausa,GEN,7,1999,Rajesh Pilot,M,INC,372263,1
S20,RAJASTHAN,7,Dausa,GEN,7,1999,Rohitash Kumar Sharma,M,BJP,365361,2
S20,RAJASTHAN,7,Dausa,GEN,7,1999,Chait Ram Meena,M,SP,3918,3
S20,RAJASTHAN,7,Dausa,GEN,7,1999,Ramesh Chand,M,AJBP,1898,4
S20,RAJASTHAN,7,Dausa,GEN,7,1999,Kedar Nath,M,JD(S),1834,5
S20,RAJASTHAN,8,Alwar,GEN,7,1999,Dr. Jaswant Singh Yadav,M,BJP,325556,1
S20,RAJASTHAN,8,Alwar,GEN,7,1999,Mahendra Kumari,F,INC,267628,2
S20,RAJASTHAN,8,Alwar,GEN,7,1999,Har Sahai Meena,M,BSP,8786,3
S20,RAJASTHAN,8,Alwar,GEN,7,1999,Jaswant Singh Yadav,M,IND,5265,4
S20,RAJASTHAN,8,Alwar,GEN,7,1999,Duli Chand,M,IND,3149,5
S20,RAJASTHAN,8,Alwar,GEN,7,1999,Pooran Chand Jatav,M,AJBP,2533,6
S20,RAJASTHAN,8,Alwar,GEN,7,1999,Leela Dhar,M,SP,1568,7
S20,RAJASTHAN,8,Alwar,GEN,7,1999,Mool Chand,M,IND,381,8
S20,RAJASTHAN,9,Bharatpur,GEN,7,1999,Vishvendra Singh,M,BJP,277460,1
S20,RAJASTHAN,9,Bharatpur,GEN,7,1999,Jagat Singh,M,INC,180442,2
S20,RAJASTHAN,9,Bharatpur,GEN,7,1999,Nasru Khan,M,BSP,81628,3
S20,RAJASTHAN,9,Bharatpur,GEN,7,1999,Pt. Ram Kishan,M,SP,18941,4
S20,RAJASTHAN,9,Bharatpur,GEN,7,1999,Ravindra Kumar Pradhan,M,LS,4555,5
S20,RAJASTHAN,9,Bharatpur,GEN,7,1999,Khurshid Ahmed,M,JP,3163,6
S20,RAJASTHAN,9,Bharatpur,GEN,7,1999,Brij Kishore,M,IND,2957,7
S20,RAJASTHAN,9,Bharatpur,GEN,7,1999,Man Singh,M,IND,2120,8
S20,RAJASTHAN,9,Bharatpur,GEN,7,1999,Harbir Singh,M,IND,1381,9
S20,RAJASTHAN,9,Bharatpur,GEN,7,1999,Daya Ram,M,AJBP,311,10
S20,RAJASTHAN,9,Bharatpur,GEN,7,1999,Jagdish,M,SHS,267,11
S20,RAJASTHAN,9,Bharatpur,GEN,7,1999,Chandar Singh,M,NCP,244,12
